id_number	mz	rtime	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	batch14_MT_20210808_087	batch11_MT_20210805_005	batch12_MT_20210806_005_20210806121327	batch13_MT_20210807_005	batch14_MT_20210808_005	batch14_MT_20210808_089	batch14_MT_20210808_179	batch14_MT_20210808_181
F5280	471.0244	231.04	226.54	235.2	2486	3697129	0.9	0.81	230	3	1149763	0	0	0	0	1220018	0	1357962
F5281	387.9584	18.38	16.13	22.95	2109	8164651	1.0	0.61	1128	6	762543	934801	2085484	2078641	1053142	0	735728	0
F5282	387.9584	32.16	29.84	34.1	2109	1546760	0.82	0.72	196	6	375714	84789	316174	209330	170512	0	402241	0
F5283	387.9584	36.4	34.1	40.67	2109	1835693	0.88	0.68	233	6	421720	109290	311675	293288	369384	0	359665	0
F5284	387.9584	50.32	43.37	57.62	2109	2383154	0.82	0.56	172	6	670186	50416	268422	388773	362304	0	703545	0
F5285	471.2211	115.48	113.95	118.16	2487	1290429	1.0	1.0	172	4	397338	0	0	0	0	291547	351597	261953
F5286	471.2211	125.7	122.68	130.28	2487	7608581	1.0	0.99	629	4	1886139	0	0	0	0	1973680	1916979	1856485
F5287	471.9531	254.68	250.1	259.26	2488	7690928	0.71	0.95	25	2	3934567	0	0	0	0	0	3830605	0
F5288	597.6013	17.26	14.99	19.51	2949	11279380	0.51	0.91	2	7	2181555	0	2090920	1742985	1493918	628044	1953577	1670884
F5289	597.6013	34.1	29.46	38.74	2949	28483595	0.49	0.91	2	7	4334714	0	5028750	4746393	4647599	4175899	3936397	3754288
F5290	597.6013	49.93	45.31	53.78	2949	24821075	0.49	0.93	3	7	3656015	0	4246726	4170004	4115336	3893872	3574941	3587300
F5291	597.6013	161.13	150.03	183.04	2949	74681308	0.66	0.84	2	7	7014053	0	3327805	3420193	7050054	7071870	6337947	6390551
F5292	472.9613	147.04	145.18	150.41	2489	33817975	1.0	0.89	5354	8	4863150	3101393	3995716	2892412	5390927	6825832	3343243	4603957
F5293	473.2287	132.98	130.67	136.45	2490	39063064	1.0	0.99	5654	4	10630405	0	0	0	0	10272247	9391267	8446938
F5294	387.9668	17.63	16.13	21.04	2110	21867673	1.0	0.73	300	8	1441713	3457550	5376682	5417421	1644036	718028	1575678	887767
F5295	387.9668	27.93	24.44	29.08	2110	4014677	0.84	0.88	106	8	839244	221471	431614	363414	337415	592974	775937	530035
F5296	387.9668	32.16	29.08	33.71	2110	5925741	0.88	0.91	154	8	1060526	383337	635986	613310	594529	856836	1056705	770391
F5297	387.9668	36.4	33.71	41.05	2110	7471144	0.88	0.94	154	8	1215435	432272	916703	770605	1082275	1014833	1227924	897187
F5298	387.9668	50.32	45.69	54.18	2110	7378418	0.88	0.67	131	8	1337810	291096	714583	865931	901388	1088890	1293066	1075029
F5299	555.9083	22.58	18.01	23.7	2790	5377063	0.18	0.97	2	8	846400	1331724	828650	644491	1027127	919261	555602	523501
F5300	555.9083	117.79	113.19	119.65	2790	6362721	0.18	0.62	3	8	1104870	1284796	829414	1035827	1440437	850291	501694	717302
F5301	555.9083	120.79	119.65	123.79	2790	4785528	0.18	0.63	2	8	651402	935483	576779	872560	941931	669383	369725	727950
F5302	388.1539	18.01	16.89	22.2	2111	10193689	1.0	0.78	300	8	1475908	981682	1427096	1256790	1005907	932345	1599264	1317308
F5303	388.1539	25.2	24.44	29.84	2111	2117388	1.0	0.66	40	8	392661	90163	191493	235837	126933	436577	412224	322055
F5304	556.1737	14.61	13.48	18.01	2792	88765577	1.0	0.98	22808	5	20952557	0	0	0	2573270	22126719	22473763	20652268
F5305	388.1966	16.51	15.37	18.76	2113	8719965	1.0	0.99	2456	3	3921495	0	0	1282284	0	0	0	3526186
F5306	556.3991	91.5	87.79	92.63	2793	49893542	1.0	0.71	7264	7	7837124	8044292	0	3848436	6737901	7378114	5946482	8676601
F5307	473.2649	16.89	12.34	21.43	2491	419898123	1.0	0.99	65	8	5067494	149678965	39641958	68328039	218103243	48917863	5352836	4961262
F5308	473.2649	84.38	79.81	88.9	2491	25285939	0.45	0.91	2	8	5891459	665848	1608283	2629933	6368475	5894914	5909969	5246167
F5309	473.2649	94.93	90.76	98.79	2491	21842966	0.46	0.89	2	8	5121721	493442	1311418	2126576	4724915	5200611	5123127	4946348
F5310	473.2649	103.79	99.17	108.42	2491	26802820	0.53	0.92	3	8	6298650	621402	1728522	2336399	6140219	6215601	6192291	6205720
F5311	473.2649	115.48	111.25	119.27	2491	12546594	0.55	0.94	2	8	3295505	247573	394390	639739	2609521	3166340	3505156	3359440
F5312	556.4423	17.26	16.51	21.82	2794	10970663	1.0	0.9	224	8	1736909	823024	565944	2593009	441423	856716	1609489	1586685
F5313	388.2544	24.07	20.27	27.54	2114	246008381	1.0	0.95	321	8	55203011	9190919	4944743	7773213	5274591	57199903	54828415	54715182
F5314	388.2544	36.02	31.37	40.67	2114	67649475	1.0	0.97	40	8	15316947	2900907	1494736	2319891	1389858	15572636	16548650	14947982
F5315	597.9119	42.2	37.96	46.84	2951	4789110	1.0	0.91	298	3	1020608	3199132	0	605391	0	0	0	0
F5316	597.9119	271.53	266.9	275.78	2951	2036019	1.0	0.66	7	3	793483	124611	0	1165007	0	0	0	0
F5317	597.9119	290.44	286.58	292.37	2951	1449183	0.86	0.74	4	3	783969	134255	0	555752	0	0	0	0
F5318	597.9119	297.0	292.37	300.25	2951	1670035	0.8	0.8	4	3	1029645	108430	0	623206	0	0	0	0
F5319	473.3078	24.07	22.58	25.97	2492	640592	1.0	0.95	130	2	326167	0	0	0	0	0	0	324428
F5320	473.3078	201.7	199.39	204.36	2492	709200	1.0	1.0	111	2	394579	0	0	0	0	0	0	334172
F5321	388.8247	139.49	137.22	142.1	2115	3717607	1.0	0.99	611	4	1129275	0	0	0	0	783773	939220	879346
F5322	556.4575	24.07	22.95	25.97	2795	5939499	1.0	0.93	12	8	935492	433349	652733	469555	464716	863369	1090926	1022994
F5323	556.4575	38.74	37.17	42.98	2795	6782502	0.5	0.73	59	8	1232418	571673	692471	547846	656690	1139738	1116202	947033
F5324	556.4575	53.39	51.85	57.62	2795	6304538	0.49	0.81	494	8	1204763	524772	525571	461204	701270	1028704	977167	955279
F5325	598.0148	147.41	144.79	151.56	2952	390932362	1.0	0.96	54933	8	54402802	54186140	52451260	52213035	51344709	34268286	54648213	51694037
F5326	474.0314	147.41	146.3	151.18	2493	16992979	1.0	0.79	3363	8	2659091	1908956	1744548	1407214	1606638	2468363	2794114	2384818
F5327	598.5128	23.32	22.58	27.15	2953	21444054	1.0	0.96	80	8	3285766	2024106	1939293	1916134	1907977	3433572	3481289	2896694
F5328	474.2329	30.99	26.36	34.87	2494	2217484	0.9	0.9	65	4	551363	0	0	0	0	568112	543742	577267
F5329	474.2329	132.98	131.06	134.53	2494	5862922	1.0	0.73	1310	4	766257	0	0	0	0	1879554	1323101	1806733
F5330	388.9509	15.75	14.23	16.13	2116	1366528	0.54	0.59	6	6	0	454406	225353	475668	63927	84281	68893	0
F5331	388.9509	17.63	16.13	21.04	2116	49197336	1.0	0.84	131	8	4151273	7382672	10650583	11381894	4134556	1462156	4157128	2320685
F5332	388.9509	27.54	25.2	29.46	2116	9176812	0.79	0.94	57	8	1775371	971852	787679	752175	725127	1423698	1748989	1229836
F5333	388.9509	31.76	29.46	33.71	2116	12091429	0.89	0.95	69	8	2246977	1167477	1181282	979981	1068016	1723860	2188965	1546871
F5334	388.9509	36.02	33.71	40.67	2116	16906444	0.9	0.95	74	8	2615724	1874908	1631575	1656320	2255277	2311875	2729326	1972407
F5335	388.9509	50.71	46.07	54.57	2116	16998690	0.87	0.75	79	8	2618731	2043041	1649018	1608565	1835486	2385275	2872056	2384695
F5336	389.0519	225.05	220.5	228.78	2117	8019587	0.65	0.94	402	4	2065744	0	0	0	0	1848191	2328238	1899416
F5337	598.7946	139.49	137.6	141.72	2955	50208312	1.0	0.97	9282	4	12577414	0	0	0	0	12842203	12847259	11953436
F5338	556.8923	274.24	273.86	276.54	2796	4021816	0.19	0.92	2	7	640498	0	233392	908772	482031	775494	501193	488436
F5339	556.8923	277.7	276.54	278.47	2796	2678634	0.19	0.82	2	7	512590	0	305858	450639	297075	374392	377830	366250
F5340	389.0568	110.44	106.47	114.34	2118	5238243	1.0	0.99	604	7	740491	782636	697279	0	699787	681978	817392	740251
F5341	598.8344	140.61	137.22	142.49	2956	1898945	1.0	0.91	225	2	931887	0	0	0	0	0	982062	0
F5342	389.1366	144.4	142.49	145.55	2119	3316666	1.0	0.92	1010	6	372121	743717	646236	718502	810937	0	0	407828
F5343	389.163	25.59	23.32	30.23	2120	397187827	1.0	0.73	331	8	97754059	2311699	3806388	3862325	2671923	101136577	97092450	97696423
F5344	389.163	53.0	48.38	57.62	2120	171041218	0.92	0.97	17906	8	38448965	1351664	1652379	1372863	1378169	42658678	43511481	42691578
F5345	474.2683	17.26	14.23	21.43	2495	148238346	1.0	0.9	156	8	1058834	41364397	10244426	19109091	60260162	13582572	1082526	1204368
F5346	474.2683	81.33	77.13	82.48	2495	5954913	0.35	0.81	2	8	1036123	127338	236297	469989	1026034	974996	1010091	1036421
F5347	474.2683	104.19	99.93	108.83	2495	8844311	0.42	0.89	4	8	1537528	112478	427687	570186	1556607	1452482	1633140	1496630
F5348	474.2683	114.72	112.04	115.1	2495	4278024	0.37	0.83	2	7	471793	13170	0	40450	297519	387239	517288	462257
F5349	474.2683	115.86	115.1	118.9	2495	2394796	0.38	0.91	2	8	502405	38965	28444	99388	347108	475235	543421	396454
F5350	474.2683	124.93	121.55	127.61	2495	3181935	0.39	0.88	2	8	558132	78807	82282	184583	636339	527169	587506	583717
F5351	556.9102	21.82	21.04	24.07	2797	608649	0.1	0.66	6	8	108465	130427	31874	52853	99544	55202	95482	45098
F5352	556.9102	134.53	132.6	137.6	2797	817856	0.1	0.53	2	8	123105	165853	154114	51257	85748	73436	111016	96407
F5353	474.3091	17.26	16.13	21.82	2496	1161590	1.0	0.58	79	2	523037	0	0	0	0	0	650772	0
F5354	557.1736	14.99	13.86	16.13	2798	12739815	1.0	0.89	3781	2	5846566	0	0	0	0	6900249	0	0
F5355	598.9032	253.15	249.33	255.06	2957	3139629	0.49	0.57	2	5	861457	0	297932	377919	0	938100	0	725196
F5356	598.9032	271.53	266.9	276.16	2957	9033571	0.44	0.74	6	5	1702342	0	780978	3747388	0	1675034	0	1222354
F5357	598.9032	287.35	285.43	290.06	2957	4026333	0.45	0.97	3	5	998477	0	517499	871466	0	969508	0	726085
F5358	599.0164	147.41	145.18	150.03	2958	80938376	1.0	0.97	12268	8	12676957	8778251	7745036	8995700	10732096	11393020	11983739	10405515
F5359	558.0506	149.28	147.79	151.18	2799	500768	1.0	0.99	102	1	510772	0	0	0	0	0	0	0
F5360	599.7981	139.49	137.22	141.35	2959	3471828	1.0	0.97	619	3	1021135	0	0	0	0	1155942	1306755	0
F5361	474.9706	204.74	200.92	209.34	2498	5586530	1.0	0.98	517	6	915476	0	1022591	952308	1095538	704648	1023728	0
F5362	389.2578	35.64	30.99	39.13	2122	11496907	0.5	0.96	170	8	2501644	443898	229618	368280	138547	2657813	2707411	2471696
F5363	558.1347	16.51	14.99	19.88	2800	39033699	1.0	0.99	11125	4	9524109	0	0	0	0	6652818	11862021	11008751
F5364	600.7927	139.49	137.98	141.35	2960	21100856	1.0	0.92	4648	4	6628742	0	0	0	0	4117943	4576820	5787351
F5365	602.3933	88.16	84.38	90.76	2961	78437211	1.0	0.9	17641	7	9507446	14064107	0	6816208	10346990	12451914	13483524	10380790
F5366	389.9518	18.01	16.13	21.04	2123	4998957	0.56	0.76	84	8	479119	856495	1392299	1126471	537439	202683	271248	119248
F5367	389.9518	36.02	31.76	40.28	2123	2150713	0.61	0.69	159	8	400839	215545	198400	114903	252227	313178	346235	332386
F5368	389.9518	51.09	46.84	52.24	2123	1207651	0.61	0.65	142	8	275663	84765	78827	82525	77141	181578	249184	210288
F5369	475.4475	141.72	139.86	144.4	2500	19960757	1.0	0.96	5185	7	1298924	0	4948393	4254211	6446635	1079772	927082	873921
F5370	558.4732	23.7	22.95	27.93	2801	6958214	1.0	0.96	205	8	1159622	635664	619540	450820	785138	1066089	1160296	1062415
F5371	558.4732	34.49	30.61	31.76	2801	2088305	0.68	0.77	63	8	99811	89165	56862	26931	60627	74726	45389	13157
F5372	558.4732	36.4	35.64	40.28	2801	3131974	0.67	0.83	88	8	222326	166977	242305	135979	213633	230905	187099	151886
F5373	558.4732	45.69	41.82	49.17	2801	3048134	0.68	0.7	168	8	562998	266018	341187	148701	243023	504078	546741	485503
F5374	603.3967	87.79	85.9	90.76	2962	24871610	1.0	0.88	5691	7	3267719	4560139	0	2593102	3388603	3557672	3970962	3126834
F5375	390.1204	103.4	101.48	105.71	2124	6066489	1.0	0.99	1170	7	937801	492367	0	534665	791723	995623	1055958	1105375
F5376	476.0472	149.28	148.16	151.56	2501	5263628	1.0	0.93	1418	6	832847	0	0	447647	460667	1279835	1185015	1051249
F5377	558.8593	140.23	137.6	142.1	2802	16049453	1.0	0.81	2119	5	3417539	0	0	0	657279	4217260	3891545	3754575
F5378	390.1663	25.59	24.07	30.23	2125	87536697	1.0	0.68	360	5	22014434	0	0	933806	0	22551404	22117245	21966585
F5379	390.1663	53.0	48.38	57.24	2125	36724941	0.92	0.96	3954	5	8337341	0	0	244984	0	9345644	9612758	9561495
F5380	603.5232	138.36	136.45	140.23	2963	2332537	1.0	0.84	367	5	313633	779985	0	620682	0	403203	301887	0
F5381	603.5232	142.1	140.23	145.18	2963	1908574	1.0	0.98	237	5	504340	137692	0	322105	0	404514	547882	0
F5382	476.2774	93.39	91.13	95.32	2502	13222686	1.0	0.94	2088	8	1461355	1803020	1280735	1534898	1818481	1725070	1430889	1689735
F5383	476.2774	103.01	98.79	107.63	2502	17856287	1.0	0.91	2579	8	3111030	1189018	1276939	1378930	1411806	3268944	3013979	3003601
F5384	559.4732	23.32	22.2	26.75	2803	11513739	1.0	0.98	421	8	1859140	946556	1201174	814785	1088269	2121293	1728767	1786131
F5385	559.4732	32.55	29.84	33.71	2803	944389	0.59	0.87	41	8	220708	92366	126212	40739	73594	146229	120911	134630
F5386	605.0638	110.04	106.47	114.34	2965	5105086	1.0	0.99	564	8	819135	691742	635399	744124	641691	401798	622982	484991
F5387	606.3308	174.96	170.72	178.82	2966	12266825	1.0	0.97	521	4	2458367	0	0	0	0	4042893	2347501	3440064
F5388	606.4133	80.57	75.99	85.15	2968	5317697	1.0	0.96	410	4	991785	0	0	0	0	1205132	1385166	1764065
F5389	390.3218	15.75	14.99	19.51	2126	151869551	1.0	0.95	5808	8	24096929	15464545	20334465	14780492	8965989	21533191	23869066	22749974
F5390	390.3218	169.57	164.95	173.42	2126	1924248	0.18	0.55	2	8	233614	173110	157078	185268	184475	254044	328203	408909
F5391	559.5177	132.21	127.61	136.83	2804	7394447	0.93	0.93	17	8	872983	871301	1123161	939625	912171	916895	887082	776322
F5392	559.5177	149.65	148.16	152.72	2804	9999824	0.8	0.96	76	8	1300304	832015	1180401	1260471	1343791	1423372	1223534	1093109
F5393	559.5177	157.35	152.72	159.26	2804	4262006	0.84	0.69	19	8	565820	411998	626513	477135	512524	536606	569213	580197
F5394	559.5177	161.13	159.26	163.81	2804	4215696	0.92	0.88	30	8	498130	372783	618696	549169	464136	520417	494151	578513
F5395	559.5177	169.57	164.95	173.42	2804	6686452	0.87	0.64	25	8	863335	730627	934415	868469	833744	838740	788291	811978
F5396	559.5177	174.96	173.42	177.28	2804	2315754	0.83	0.76	15	8	379354	163880	251784	241660	320604	351237	307235	311000
F5397	559.5177	194.08	191.0	197.48	2804	1975968	0.78	0.83	4	8	214402	303465	385809	306819	232768	138928	213237	155932
F5398	606.4732	23.7	21.82	25.97	2969	1398374	1.0	0.99	218	2	637930	0	0	0	0	0	772448	0
F5399	476.3068	24.44	22.58	29.08	2503	124318797	1.0	0.95	427	8	28034865	5690420	2790863	4085347	2576421	28371037	28379195	26433942
F5400	476.3068	40.67	36.02	45.31	2503	34867278	1.0	0.97	57	8	8083420	1532587	806610	1080739	631909	8144474	8530316	7782847
F5401	606.8323	174.96	170.72	179.21	2970	8190002	1.0	0.98	1047	4	1591660	0	0	0	0	2715857	1628210	2277275
F5402	390.9486	27.93	24.82	29.84	2127	1323436	0.55	0.85	69	7	318700	169153	134209	81789	106999	0	328015	218696
F5403	390.9486	36.02	34.1	40.67	2127	2156392	0.49	0.9	195	7	416942	220276	271139	242808	289645	0	421797	325517
F5404	390.9486	49.93	45.69	54.57	2127	2208632	0.54	0.75	163	7	434633	133142	259408	181410	298039	0	528490	397510
F5405	607.0609	110.44	106.47	113.57	2971	5100492	1.0	1.0	611	7	592181	667671	564606	771437	757622	801317	842933	0
F5406	390.958	146.67	145.18	151.18	2128	34362946	1.0	0.96	5694	8	5315579	2913367	2645890	4064550	5135669	5245215	3517426	6278348
F5407	476.9791	10.82	6.62	15.37	2504	22579211	0.61	0.84	20	7	3745197	211273	0	1746790	4170865	4234860	4048498	4025752
F5408	476.9791	17.63	15.75	19.14	2504	3450544	0.63	0.88	12	7	1056802	128133	0	306867	152929	255982	726217	776290
F5409	476.9791	23.32	19.14	24.44	2504	2457754	0.31	0.72	4	7	114583	202824	0	582237	572187	556557	192538	263905
F5410	476.9791	58.76	57.62	61.42	2504	1395054	0.34	0.6	14	7	190338	61687	0	251347	273895	273634	165568	189585
F5411	477.1695	143.63	140.98	145.18	2505	8908730	1.0	0.97	1621	4	2572083	0	0	0	0	2150024	2095520	2103103
F5412	608.3858	27.15	23.7	31.76	2972	9461424	1.0	0.92	491	4	2409661	0	0	0	0	2339228	2517613	2374115
F5413	608.3858	51.09	46.84	55.33	2972	3461684	1.0	0.98	362	4	852163	0	0	0	0	927074	931594	866668
F5414	477.2809	93.01	91.13	95.7	2506	1688842	1.0	0.99	257	4	444119	0	0	0	0	349347	389967	436128
F5415	477.2809	103.01	98.39	107.23	2506	3016547	1.0	0.97	363	4	776047	0	0	0	0	751579	691110	756143
F5416	608.3927	81.33	77.51	85.9	2973	39769729	1.0	0.97	3266	4	8030841	0	0	0	0	8428860	11087034	12258708
F5417	608.4291	79.81	75.23	84.38	2974	9941436	1.0	0.98	728	4	2026724	0	0	0	0	2284377	2587273	3007068
F5418	477.3102	24.44	23.7	29.08	2507	26766467	1.0	0.95	4925	8	6020881	1194384	586794	777036	557839	6230834	5987259	5771409
F5419	477.3102	40.28	36.02	44.91	2507	7100261	1.0	0.96	865	8	1696977	262611	87388	173470	115171	1705111	1733155	1588737
F5420	559.9493	18.01	15.37	21.04	2805	9262578	0.47	0.75	3	8	1642117	558095	585706	456240	1149938	1411250	1855287	1512198
F5421	559.9493	24.82	22.95	27.54	2805	7995174	0.47	0.83	3	8	911069	1137424	794655	816037	998416	1219695	1164747	1158440
F5422	559.9493	67.4	62.91	71.88	2805	16823377	0.48	0.64	6	8	1989395	2045974	1807340	1686932	1910312	2353528	2601118	2481577
F5423	559.9493	80.57	79.04	84.0	2805	6847580	0.51	0.8	4	8	848620	933243	864020	805702	763409	879547	907589	852981
F5424	608.489	23.7	22.2	27.15	2975	21540318	1.0	0.97	1013	8	3237825	1876850	2204041	2134851	1950034	3503817	3277527	2985961
F5425	608.489	36.4	32.16	41.05	2975	6017545	0.93	0.87	368	8	874369	494166	762771	577400	620444	1012346	852062	869548
F5426	478.0997	229.91	227.29	234.44	2508	38450056	1.0	0.91	4761	5	9597350	0	0	1007925	0	9698677	9518446	8647658
F5427	560.335	92.25	91.13	96.85	2806	27239832	1.0	0.92	3939	4	6952710	0	0	0	0	7125073	6596345	5692904
F5428	609.3959	82.48	77.89	86.27	2976	12441595	1.0	0.95	1147	4	2667050	0	0	0	0	2886385	3029727	3881433
F5429	560.5211	149.65	148.16	153.49	2807	929617	1.0	0.99	19	2	456461	0	0	0	445904	0	0	0
F5430	609.4923	23.7	22.58	25.59	2977	7198673	1.0	0.97	1814	7	1122422	742332	827418	779221	0	1215708	1202086	1170352
F5431	609.4923	34.87	30.23	39.51	2977	1549677	1.0	0.72	128	7	383160	127096	229331	135288	0	242594	244246	212962
F5432	560.8574	139.49	136.83	142.87	2808	6276051	1.0	0.98	736	4	1659674	0	0	0	0	1887295	1414008	1332079
F5433	478.1976	93.39	91.13	98.0	2510	15776846	1.0	0.78	347	8	869930	2536249	4231702	2568918	2356034	981950	899573	898305
F5434	478.1976	106.85	102.63	109.23	2510	1697112	0.53	0.66	15	7	11987	363348	561737	408146	345687	14228	0	9979
F5435	478.1976	114.72	111.65	117.41	2510	1021457	0.54	0.8	10	8	19678	293545	255597	159787	221190	48573	3749	7412
F5436	610.1844	14.23	11.58	18.76	2978	118603730	1.0	0.95	3619	8	23817366	4453986	5722416	4098752	12373677	23409297	22668215	22080021
F5437	390.9898	7.77	3.55	9.29	2129	9057828	0.69	0.84	2	8	987674	2108626	574521	1283854	1117406	1066263	1108583	991436
F5438	390.9898	11.58	9.29	14.99	2129	10427931	0.69	0.79	2	8	1241547	678390	540267	1830202	1786976	1521221	1349434	1478658
F5439	390.9898	18.01	14.99	21.04	2129	17773386	0.53	0.76	7	8	2720137	966861	763257	1428051	2684196	2813614	3076363	3235942
F5440	390.9898	24.44	21.04	26.75	2129	11524508	0.69	0.74	3	8	1444001	946633	908419	1243220	1850713	1951914	1777564	1729746
F5441	390.9898	34.49	29.84	38.74	2129	17284779	0.68	0.55	3	8	2316606	959770	1089774	2326424	2733094	2771852	2573843	2824682
F5442	390.9898	50.71	46.45	53.0	2129	13732960	0.68	0.74	2	8	1774349	791175	979951	1776300	1918856	2163960	2138923	2511835
F5443	390.9898	69.25	64.78	70.76	2129	3626456	0.68	0.83	3	8	422763	215378	118893	271229	611005	449064	902500	854201
F5444	390.9898	85.53	83.24	89.28	2129	22149655	0.55	0.88	41	8	2760614	2408850	1844828	2797408	3360111	2796210	3242756	2874431
F5445	390.9898	92.63	90.76	97.23	2129	16018719	0.56	0.53	40	8	2246957	1176865	1150971	1935539	2103018	2363417	2478318	2343694
F5446	390.9898	104.19	101.1	104.95	2129	10316303	0.69	0.77	15	8	888316	554802	463356	710942	786976	929569	975881	985433
F5447	390.9898	106.09	104.95	108.42	2129	4609619	0.69	0.95	15	8	565026	401144	416201	647742	653849	820538	575035	607731
F5448	390.9898	114.72	111.65	118.53	2129	9323335	0.69	0.96	21	8	1466037	786951	565138	896377	1047606	1386021	1635363	1635653
F5449	390.9898	122.3	118.53	124.17	2129	7335460	0.68	0.87	16	8	962002	618794	650830	972152	931075	975603	1094887	1228225
F5450	390.9898	127.99	124.17	132.6	2129	12523144	0.69	0.5	16	8	1787952	1034775	1000342	1482927	1629599	1878638	1860550	1851534
F5451	390.9898	205.12	202.84	208.58	2129	2591217	0.65	0.64	6	8	501207	255978	205816	243858	221485	316982	512485	473989
F5452	390.9898	219.35	216.27	220.88	2129	1625798	0.58	0.55	3	8	288015	201649	44836	116939	143212	266452	295138	362467
F5453	390.9898	237.11	234.44	241.69	2129	1100525	0.55	0.55	2	8	222651	82642	67734	167924	106540	189511	198978	219839
F5454	391.0539	110.84	106.85	113.57	2130	15529140	1.0	0.98	1957	8	1889678	1870343	1790563	1918315	2091572	1874195	1950878	1909254
F5455	610.5044	23.32	22.2	26.75	2979	84709174	1.0	0.96	260	8	12929552	7510570	8176370	7564478	7703775	13672832	13239045	12142031
F5456	610.5044	34.87	30.23	39.51	2979	30019498	1.0	0.94	47	8	4929830	2632731	3715404	2922694	3004544	4737914	4471879	3772880
F5457	478.2931	16.13	14.99	17.26	2511	2582455	0.74	0.98	808	4	670681	0	0	0	0	591468	813923	513383
F5458	478.2931	93.01	90.03	97.23	2511	495562419	1.0	0.93	74166	8	66098229	52829979	54930334	55868393	55476214	65739037	64131043	61144749
F5459	478.3298	87.03	85.15	88.9	2512	8861628	0.5	0.74	1656	7	1592264	0	684205	727171	887399	1864873	1240957	1773345
F5460	560.8958	221.26	216.65	225.05	2809	2833914	0.39	0.98	3	3	1261654	0	0	169379	0	1325606	0	0
F5461	560.8958	236.35	234.44	237.88	2809	1542429	0.38	0.99	3	3	931124	0	0	28104	0	619708	0	0
F5462	560.8958	245.13	242.84	247.04	2809	1600093	0.39	0.88	2	3	675435	0	0	170100	0	742255	0	0
F5463	560.8958	271.53	266.9	276.16	2809	3782869	0.68	0.67	3	3	1067807	0	0	1709156	0	1048557	0	0
F5464	391.067	69.25	67.02	70.76	2131	1675796	0.3	0.77	2	4	0	0	0	496220	458248	328567	0	403761
F5465	391.067	77.51	73.01	88.53	2131	12354543	0.34	0.67	4	5	0	694712	0	3461786	3057868	2726248	0	2377736
F5466	391.067	113.95	110.84	114.34	2131	1923272	0.28	0.62	2	5	0	41809	0	208103	307173	91459	0	60188
